name;operator;city;postcode;street;housenumber;amenity;office;shop;geom
asiahub;;Hamburg;22587;Sülldorfer Kirchenweg;2;restaurant;;;0101000020E6100000B26C414A47A02340FDE5EECE35C84A40
Boutique im Dorf;;;;;;;;clothes;0101000020E6100000FC253D6766B123400B15771783C94A40
Primas Reinigung und Änderungsdienst;;;;;;;;laundry;0101000020E6100000C838903F62B123408BC404357CC94A40
HaarZeit;;;;;;;;hairdresser;0101000020E61000008B56EE0566B1234090BD83447FC94A40
Castel Cosimo;;;;;;;;wine;0101000020E61000006EA1D05735B12340C7CDBA9058C94A40
;;;;;;;;convenience;0101000020E6100000026D0613DAED2340C1A442869FC84A40
Svenos Salon;;;;;;;;hairdresser;0101000020E61000002843FA9232022440DA3EE42D57C64A40
Zweiradperle;;;;;;;;bicycle;0101000020E61000003CF3171F0B022440BC11CC8756C64A40
Strick & Stick;;Hamburg;21031;Alte Holstenstraße;10;;;fabric;0101000020E61000002DCD5257E3692440AE426F9637BF4A40
Yaricci;;Hamburg;21031;Alte Holstenstraße;12;;;jewelry;0101000020E61000006E910FD5EF6924409FBB13A232BF4A40
Apotheke an der Friedenseiche;;Hamburg;20251;Eppendorfer Marktplatz;2;pharmacy;;;0101000020E610000076D4E29D8DFA23407F219A2FE5CB4A40
BoConcept;;Hamburg;;;;;;furniture;0101000020E61000002263FF869AFA23407E5DE1B8E7CB4A40
Brillenhaus Wilke;;Hamburg;22303;Jarrestraße;37;;;optician;0101000020E61000007065E487A50C244099A322A9E0CA4A40
Mühlenbäcker Schmacke;;;;;;;;bakery;0101000020E61000003533E9A518F62340BB06C77608BB4A40
CutClub;;;;;;;;hairdresser;0101000020E610000064B6BF0EF7F82340642BC313D5CB4A40
Osteopathiezentrum Kuhlmann;;;;;;doctors;;;0101000020E610000099709EA003F9234023B2FE85D4CB4A40
Raw Like Shushi;;;;;;restaurant;;;0101000020E61000005A2B7F6374F92340AE3720F8CECB4A40
Tjaden's Bio Frischemarkt;;;;;;;;supermarket;0101000020E6100000DA5B25B3D5F8234058DF652BD4CB4A40
Europa-Union Hamburg e.V.;;Hamburg;20457;Adolphsplatz;1;;ngo;;0101000020E61000004C89C9C0A6FB2340F7F5324058C64A40
AWO Sozialstation;;;;;;;yes;;0101000020E6100000D8E0D80EA1ED2340088BD4C5B7C84A40
Bäckerei und Cafe;;;;;;cafe;;;0101000020E61000005A9E077767ED2340EFD8BE36D1C84A40
E+S Klempnerbedarf;;;;;;;;yes;0101000020E61000008F0244C18CED23409DE39299C1C84A40
Ehlers;;;;;;;;stationery;0101000020E6100000F87DEEBA6DED2340325EF3AACEC84A40
Elbe Digital;;;;;;;;computer;0101000020E6100000C6C61748ABED23401517EC2BB4C84A40
Heissmangel;;;;;;;;jewelry;0101000020E610000039888CFD1BEE2340FFDC860783C84A40
Hinrich Krohn;;;;;;;;butcher;0101000020E61000001F61BDF671ED2340CD429660CCC84A40
Hörgeräte Weber;;;;;;;;hearing_aids;0101000020E6100000B39366987FED2340831953B0C6C84A40
I'lcontro da Cosimo;;;;;;restaurant;;;0101000020E6100000BC54B65906EE234018B83CD68CC84A40
Jeanne;;;;;;;;jewelry;0101000020E6100000C5A63A89ADED23402E173B2BB3C84A40
Juwelier Erpressobar;;;;;;cafe;;;0101000020E6100000D27E5AFBF1ED2340E38519BF95C84A40
Juwelier;;;;;;restaurant;;;0101000020E6100000E8FFB00001EE234028A72CF98EC84A40
Kfz-Reperaturwerkstatt;;;;;;;;car_repair;0101000020E610000035FFF9C78CED23400525BB88A5C84A40
Kurz & Schmerzlos;;;;;;;;hairdresser;0101000020E61000005E6B4A0DC8ED2340283D1DD9A6C84A40
Mercado Alentejano;;;;;;;;deli;0101000020E61000006A087D9F60ED2340171EEA2DD4C84A40
Pecato Weine;;;;;;;;wine;0101000020E6100000A69D9ACB0DEE2340F016ED9689C84A40
Postel;;;;;;;;interior_decoration;0101000020E610000052459671F8ED2340FC43E9C193C84A40
Sabine Gruber Immobilien;;;;;;;estate_agent;;0101000020E6100000CF746506E0ED2340C268FBFC9CC84A40
Sapori;;;;;;restaurant;;;0101000020E6100000BFD133620BEE234013D32A9F8AC84A40
Trattoria de Leandro;;;;;;restaurant;;;0101000020E6100000EDD1C034B1ED2340F95168B4B0C84A40
Trostwerk;;;;;;funeral_home;;funeral_directors;0101000020E6100000A1F2542C23EE2340666CE8667FC84A40
Weide;;;;;;;;interior_decoration;0101000020E6100000FA9001EA17EE23404B2CDFE984C84A40
Weidenschnitt;;;;;;;;hairdresser;0101000020E61000001FB86F5A95ED2340F9269710BDC84A40
;;;;;;;;kiosk;0101000020E61000004E55905500EE234039DED38B90C84A40
Budnikowsky;;Hamburg;22609;Osdorfer Landstraße;131-135;;;chemist;0101000020E6100000F52D73BA2CBA2340EA149ADA08C94A40
BUDNI;;Hamburg;22391;Heegbarg;31;;;chemist;0101000020E6100000429B77F75B2E24405653ED2EABD34A40
Optiker Bode;;Hamburg;21031;Alte Holstenstraße;1;;;optician;0101000020E610000010E37F3C056A2440F1CAE48A41BF4A40
Schweinske;;Hamburg;21031;Alte Holstenstraße;2;restaurant;;;0101000020E61000003F32C280CA692440B1A547533DBF4A40
Budnikowsky;;Hamburg;20148;Milchstraße;1;;;chemist;0101000020E6100000530EC1CCD2FD234098A432C51CC94A40
Kind Hörgeräte;;Hamburg;21031;Alte Holstenstraße;42;;;hearing_aids;0101000020E6100000F7425C94346A24407E5DE1B8E7BE4A40
Schuhpoint;;Hamburg;21031;Alte Holstenstraße;42;;;shoes;0101000020E610000032E54350356A2440B41AB73DE6BE4A40
Hansebäcker;;Hamburg;21031;Alte Holstenstraße;12;;;bakery;0101000020E610000007F1811DFF6924403BBA5BA32FBF4A40
BUDNI;;Hamburg;21029;Bergedorfer Straße;106;;;chemist;0101000020E61000000AB5F006E26A244085494CAB7CBE4A40
BUDNI;;Hamburg;21031;Alte Holstenstraße;30-32;;;chemist;0101000020E6100000837AE9DCA36924409D3D867DF1BE4A40
BUDNI;;Hamburg;22177;Bramfelder Chaussee;230;;;chemist;0101000020E610000006137F14752624400EEA11595ACE4A40
Praxisklinik;;Hamburg;21031;Alte Holstenstraße;16;;physician;;0101000020E6100000AF38E686F0692440F74D50792ABF4A40
Apotheke im Medical Center;Michael Brachtendorf;Hamburg;21031;Alte Holstenstraße;16;pharmacy;;;0101000020E6100000AF38E686F0692440DACA4BFE27BF4A40
Budnikowsky;Iwan Budnikowski GmbH & Co. KG;Hamburg;22041;Wandsbeker Marktstraße;39-41;;;chemist;0101000020E6100000F88F85E810202440FF7513211AC94A40
BUDNI;;Hamburg;22309;Steilshooper Straße;281;bank;;;0101000020E6100000BB0D6ABFB51B2440E92D1EDE73CD4A40
Budnikowsky;;Hamburg;21073;Lüneburger Straße;39;;;chemist;0101000020E61000001DB8B9E7AFF62340E4816D69DABA4A40
Budnikowsky;;Hamburg;22523;Eidelstedter Platz;1;;;chemist;0101000020E6100000AE92D96A20CF234000975BB5C6CD4A40
;;Hamburg;21031;Alte Holstenstraße;24;;;books;0101000020E610000017500361026A24402CB17CA713BF4A40
Kumpir First;;Hamburg;21031;Alte Holstenstraße;22;restaurant;;;0101000020E61000005F8C37E8016A244049AA4AB615BF4A40
Exclusiv Küche;;Hamburg;21031;Alte Holstenstraße;26;;;furniture;0101000020E6100000D5D00660036A24400F70F72812BF4A40
BUDNI;;Hamburg;22159;Berner Heerweg;173-175;;;chemist;0101000020E61000008AD640A9AC3C24407D04A33781CD4A40
Budnikowsky;;Hamburg;22607;Osdorfer Weg;106;;;chemist;0101000020E61000003759FED714C32340A777F17EDCC84A40
BUDNI;;Hamburg;22143;Rahlstedter Bahnhofstraße;17;;;chemist;0101000020E61000006C18F4948B4F2440AD93E9865CCD4A40
Huang;;Hamburg;21031;Alte Holstenstraße;42;fast_food;;;0101000020E610000021AE9CBD336A2440DD03BEECE8BE4A40
BUDNI;;Hamburg;22083;Hamburger Straße;49;;;chemist;0101000020E61000009F002FD8B21124403B072A3E99C94A40
Tibet;;;22765;Harkortstieg;4;restaurant;;;0101000020E6100000C393275A03E1234031E994EC7DC74A40
Budnikowsky;;Hamburg;20253;Hoheluftchaussee;52;;;chemist;0101000020E61000005243C0C69AF223409F40D82956CA4A40
BUDNI;;Hamburg;22459;Paul-Sorge-Straße;8;;;chemist;0101000020E61000000C0CB4965DE72340CA71A774B0CF4A40
Fachärzte für HNO;;Hamburg;20253;Bismarckstraße;115;doctors;;;0101000020E6100000ECBBC73E6DF12340803B3F7BE4C94A40
Fachärzte für Allgemeinmedizin: Lau, Heihn, Rippel-Lau;;Hamburg;20251;Eppendorfer Weg;240;doctors;;;0101000020E61000003D9CC0745AF32340BD218D0A9CCA4A40
Café Junge;;Hamburg;20249;Eppendorfer Landstraße;29-31;cafe;;;0101000020E6100000A6A613BF18F82340D7FD63213ACB4A40
Oro Gelato;;Hamburg;22089;Hirschgraben;2;cafe;;;0101000020E61000009FED2CD56015244092D8A49185C84A40
Schönes Leben;;Hamburg;20459;Deichstraße;37;restaurant;;;0101000020E61000001FB4684B67F92340073EAB71DBC54A40
Grossmann & Berger;;Hamburg;22303;Mühlenkamp;34;;estate_agent;;0101000020E610000024A58FAFF3052440E236644D76CA4A40
Optiker Carl;;Hamburg;22303;Mühlenkamp;34;;;optician;0101000020E6100000F11C80C3FA0524404EC57C2F74CA4A40
Schlachterbörse;;;;;;restaurant;;;0101000020E61000005F53D62599EF2340B2C5C958C8C74A40
Friseurin Annika Berning;;Hamburg;20251;Eppendorfer Weg;237;;;hairdresser;0101000020E6100000845957BBDCF22340F2063D409CCA4A40
Frau Larsson;Annika Roschitz;;;;;cafe;;;0101000020E6100000243031F1A2062440FB496BC2ACCA4A40
Jarre Bäckerei;;;;Jarrestraße;90;;;bakery;0101000020E6100000DDC8867F2210244014831B8414CB4A40
McDonald's;;Hamburg;22047;Friedrich-Ebert-Damm;101;fast_food;;;0101000020E6100000160445E2D42D244046764AAC31CB4A40
Café Ferdinand;;;;Jungfernstieg;;cafe;;;0101000020E61000000D64874215FC234017ED9689C7C64A40
;;;;;;;;car;0101000020E61000003C9FA63BF492244034068CE4E1B54A40
Haarschneiderei Janine;;Hamburg;22111;Horner Landstraße;445;;;hairdresser;0101000020E61000009F1CAACE0F302440599E510482C54A40
Tabi;;Hamburg;20146;Grindelhof;77;restaurant;;;0101000020E6100000C7E6994D36F82340D45D7E4C10C94A40
Praxis für Energie & Wellness Emma Wolf;;Hamburg;22303;Schinkelstraße;11;;;massage;0101000020E6100000A469F57A9C062440B69D5B8D91CA4A40
Schlump;;Hamburg;;Beim Schlump;53;restaurant;;;0101000020E6100000F2F09E03CBF12340CA0DD0C7C6C84A40
TrüffelSchwein;S. Trüffel OHG;Hamburg;22303;Mühlenkamp;54;restaurant;;;0101000020E61000007879DF9D21052440B8205B96AFCA4A40
Staples;;Hamburg;22607;Osdorfer Landstraße;33;;;stationery;0101000020E61000001674D602D6BD2340069266E20CC94A40
amplifon;;;;;;;;hearing_aids;0101000020E610000014211A8288F52340544F8B660ABB4A40
Blumen Eicks;;;;;;;;florist;0101000020E61000008B016D0613F62340AA036A7B05BB4A40
Effenberger Vollkornbäckerei;;Hamburg;22303;Mühlenkamp;37;;;bakery;0101000020E6100000CD25B094C005244031E01BF972CA4A40
Die Pampi;;Hamburg;20255;Hellkamp;70;cafe;;;0101000020E610000052D90B6025E62340C5B2994352CA4A40
Optiker Vocke;;Hamburg;22303;Mühlenkamp;22;;;optician;0101000020E61000005017CEDA12062440C913F70E6DCA4A40
Görtz 17;;;;;;;;shoes;0101000020E61000007D1464BAC6FD2340FE60850085C64A40
Telekom;Deutsche Telekom AG;;;;;;;mobile_phone;0101000020E6100000837AE9DCA3FD23406067F9707FC64A40
Marion Vieth Hairstyling;;Hamburg;20253;Eppendorfer Weg;166;;;hairdresser;0101000020E61000007E31A53F45EF2340BCFC982034CA4A40
Asia Quick;;Hamburg;22089;Wandsbeker Chaussee;92;fast_food;;;0101000020E6100000445376FA411524403979365085C84A40
Revor Boxspringbetten;;Hamburg;22301;Poßmoorweg;3;;;bed;0101000020E6100000831EC594A30324401CBF4B0405CB4A40
Fönix Friseure;Monika Schroers;Hamburg;22303;Semperstraße;8;;;hairdresser;0101000020E6100000BBDD2637E5052440CDC353D9C1CA4A40
Kanne Junior;;Hamburg;22303;Preystraße;1;;;toys;0101000020E6100000664C6661F40524402EBD474783CA4A40
Kind;;Hamburg;22303;Mühlenkamp;59;;;hearing_aids;0101000020E61000001C4FBAE303052440DB2F44F3A5CA4A40
Madrigal;;Hamburg;22303;Semperstraße;4;restaurant;;;0101000020E6100000D2AF085971052440DEC9A7C7B6CA4A40
Kannemann;;;;;;post_office;;locksmith;0101000020E61000000D31033A380D2440953D53F9E8CA4A40
;;Hamburg;20359;Reeperbahn;1;;;vacant;0101000020E61000001C2B8C88BDEF234023D2808B5FC64A40
Edeka;;;;;;;;supermarket;0101000020E6100000D500EF2E61FA2340454E5FCFD7CB4A40
Pink Ribbon Cupcakes;Srabian und Yeterian  GbR;Hamburg;20095;Glockengießerwall;3;;;pastry;0101000020E610000064496F6E020224409DE9149ADAC64A40
dm-drogerie markt;;Hamburg;20249;Eppendorfer Landstraße;108;;;chemist;0101000020E610000017F3734353FA2340CF0FC8CAD4CB4A40
Borwich Apotheke;;Hamburg;22457;Roman-Zeller-Platz;10;pharmacy;;;0101000020E6100000CBEBD2D050D1234016AB611AE1D24A40
Edeka Cigri;;Hamburg;;Roman-Zeller-Platz;8;;;supermarket;0101000020E610000070D7A60C77D12340B3A9A91BDED24A40
Bäckerei Kolls;;;;;;;;bakery;0101000020E61000006FE7B11CD7D1234051A0F42AD7D24A40
Wein Viertel;;Hamburg;20144;Oberstraße;2;bar;;;0101000020E6100000D73F3ED7ADF423407D186BC9F4C94A40
;;;;;;;;hairdresser;0101000020E6100000B414DA835A51244072A8DF85ADBE4A40
;;;;;;;;greengrocer;0101000020E61000003D9347814F512440D50737BE9BBE4A40
;;;;;;;;kiosk;0101000020E6100000120E0753DE50244086D448A69EBE4A40
Deutsche Bank;;;;;;bank;;;0101000020E6100000DE4C96A47CCE23400EFED9EACDCD4A40
Wilhelms im Wälderhaus;;;;;;cafe;;;0101000020E6100000D8B4F74E710124407CB6B35483BF4A40
Depot;Gries Deco Holding GmbH;;;;;;;interior_decoration;0101000020E6100000D6A99784B0E723403CBF28417FCF4A40
Ristorante Mamma Mia;Oscar Campello;Hamburg;21035;Am Güterbahnhof;17e;restaurant;;;0101000020E61000004A737511F0652440063FBB8D17BE4A40
Hanse MKG, Bergedorf;;;;;;doctors;;;0101000020E6100000E2C913AD81662440DE02098A1FBE4A40
uhrzeit.org GmbH;;Hamburg;20459;Holzbrücke;7;;company;;0101000020E610000079A40BFB87FA2340E0803BF5EDC54A40
Weinlager am Stadtpark;;;;;;;;alcohol;0101000020E61000007FD069CCDA10244048AD8B3622CB4A40
mokis goodies;;Hamburg;20253;Eppendorfer Weg;171;cafe;;;0101000020E6100000093E61E4C0EE234005CF73FA30CA4A40
Was das Herz begehrt;;Hamburg;22305;Fuhlsbüttler Straße;157;;;pastry;0101000020E6100000B691A1197A162440C1328001CECB4A40
Max-Planck-Institut für Meteorologie;;Hamburg;20146;Bundesstraße;53;;research;;0101000020E61000008F2E803A2FF3234035D769A4A5C84A40
Eisbande;;Hamburg;20357;Bartelsstraße;7;cafe;;;0101000020E61000002101481229EE234090F3A386DBC74A40
Dermatologie;;Hamburg;20251;Martinistraße;52;doctors;;;0101000020E6100000CF0FC8CAD4F123403AD3DFA69ACB4A40
Klein aber Fein;;;;;;;;bicycle;0101000020E610000083D4377A46E42340B215342DB1C64A40
Universitäres Cancer Center Hamburg (UCCH);;Hamburg;20251;Martinistraße;52;doctors;;;0101000020E6100000263D6766C1F323403B10A331A4CB4A40
Kinderintensivstation;;Hamburg;20251;Martinistraße;52;doctors;;;0101000020E610000054FF209221F3234000B10001C6CB4A40
Klinik für Kinder und Jugendmedizin;;Hamburg;20251;Martinistraße;52;doctors;;;0101000020E6100000E6FFFA8D1BF32340C726439FD9CB4A40
Kinder-Notaufnahme;;Hamburg;20251;Martinistraße;52;doctors;;;0101000020E61000000938842A35F3234006D61643DECB4A40
Red Hair;;;;;;;;hairdresser;0101000020E6100000C7BFCFB870F423408BC4A97B09BB4A40
Salon St.Georg;;Hamburg;20099;Koppel;;;;hairdresser;0101000020E61000008BA4822FF1042440B12A0CDB60C74A40
Campus Forschung;;Hamburg;20251;Martinistraße;52;;research;;0101000020E6100000EE6AA807BBF323405013C7CBE4CB4A40
Eidelstedter Apotheke;;Hamburg;22523;Alte Elbgaustraße;3;pharmacy;;;0101000020E610000087CCF0FA27CF2340D171DAF8B8CD4A40
OFF CLUB;;;;;;restaurant;;;0101000020E6100000484B8A3496DD23405AC6E12769C84A40
Imbiss Frascati Platz;;Hamburg;21029;Neuer Weg;64a;restaurant;;;0101000020E61000000D816D0E216C244075266DAAEEBD4A40
;;Hamburg;21033;Ulmenliet;;restaurant;;;0101000020E61000007300B33165662440FBEAAA402DBF4A40
;;Hamburg;21033;Ulmenliet;;cafe;;;0101000020E61000006127ABD84E662440148FD5F72BBF4A40
"Cafeteria ""students affairs""";;Hamburg;21033;Ulmenliet;;cafe;;;0101000020E610000040AE68CE55662440B93D9C1B2EBF4A40
Toyota Zenke;;Hamburg;22549;Osdorfer Landstraße;186;;;car;0101000020E610000060B58D9A0AB42340E9047E9E50C94A40
Tischlein Deck Dich;;;;;;restaurant;;;0101000020E6100000B34703D3C4CA2340E4B6C71C15C94A40
Bahrenfelder Hof;;Hamburg;22525;Holstenkamp;86;restaurant;;;0101000020E6100000276085A5CBD42340699FD85427C94A40
Marktkauf;;Hamburg;21031;Alte Holstenstraße;30;;;supermarket;0101000020E6100000B2CA3B3DA5692440365200D6F4BE4A40
;;;;;;;;yes;0101000020E6100000241521D0F405244012FF0B5FBAC64A40
McCafe;;Hamburg;;;;cafe;;;0101000020E61000003324DD859C052440153C855CA9C64A40
Fur & Fashion Ulf Heinrich;;;;;;;;clothes;0101000020E6100000B7EE8BF09BA32340B0100CD6EEC74A40
Köbes;;;;;;restaurant;;;0101000020E61000009A8B097B24072440F1619BF97ACA4A40
Mensa;canteen;;;;;restaurant;;;0101000020E6100000BC325EA91D102440252DF07096C84A40
Bücherstube Fuhlsbüttel;;;;;;;;books;0101000020E610000009F02774A80C244083024A9E46D04A40
Kingcycles;;Hamburg;20255;Osterstraße;181;;;bicycle;0101000020E6100000A7F6D84C74E423408212B06719CA4A40
Kleine Heimat;;Hamburg;20457;Hongkongstraße;2-4;cafe;;;0101000020E6100000977A713D65002440C4EC65DB69C54A40
STRAUCHS FALCO;;Hamburg;20457;Koreastraße;2;restaurant;;;0101000020E6100000DA7AE1293F0024407EF66DD27EC54A40
Kiez Alm Hamburg;;;;;;bar;;;0101000020E61000006EC0E78711EA23403148FAB48AC64A40
Aldi Nord;;Hamburg;22305;Bramfelder Straße;103;;;supermarket;0101000020E61000003EB665C0591A244030C03E3A75CB4A40
;;;;;;;;convenience;0101000020E610000088122D793CE52340309BA50980CA4A40
Heinrich Bauer Verlag;;;;;;;newspaper;;0101000020E610000068C6EC76070224408BF3812E2BC64A40
Frisuren & Schnitt;Helga Stantin;;;;;;;hairdresser;0101000020E6100000201ACC159440244066170CAEB9D54A40
New Saigon;;;;;;restaurant;;;0101000020E610000051C47D3F900B2440E8960CB6C7CA4A40
Rock Shop;Hard Rock Cafe;;;;;;;clothes;0101000020E61000000DCBFA287EEF23403824A424DAC54A40
Dallmeyers Backhus;;Hamburg;22765;Max-Brauer-Allee;163;;;bakery;0101000020E6100000482DDED968E62340C86471FF91C74A40
Edeka S. Anders;;;;;;;;supermarket;0101000020E61000000E1E5CF058E62340F744323F92C74A40
Körri;;Hamburg;20095;Springeltwiete;2;restaurant;;;0101000020E6100000B31A01CB00022440832D1B423AC64A40
Im Sprinkenhof;;Hamburg;20095;Burchardstraße;8;restaurant;;;0101000020E61000002467BC08AE0124406676CC2F39C64A40
Rossmann;;Hamburg;21029;Weidenbaumsweg;2;;;chemist;0101000020E610000047979240DE6A2440084955C9B6BE4A40
Gugu;;;;;;bar;;;0101000020E6100000FC1065B9B6FD234081FC5BB862C64A40
La Forchetta;;Hamburg;20095;Rathausstraße;12;restaurant;;;0101000020E61000008CFC55DBA8FD234069BA8DBC62C64A40
Salam;;Hamburg;20095;Rathausstraße;12;fast_food;;;0101000020E61000000AD9791B9BFD23403936F1C462C64A40
Il Cortile;;;;;;restaurant;;;0101000020E6100000C226214729CB23404C40A77BF8C84A40
;;;;;;;;farm;0101000020E6100000A3C8FF89363424405770896D9CCE4A40
Audi Elbvororte;;;;;;;;car;0101000020E61000000275143136BE2340C0A0E0BDFECA4A40
Benthack;;;22547;Luruper Hauptstraße;24;;;doityourself;0101000020E61000009E02AAC99DC3234044F9275D9FCA4A40
Bankautomat;;;;;;bank;;;0101000020E61000006113E346DB8E2440B0004B53A9B64A40
Tesla;Tesla;;;;;;;car;0101000020E61000001B5FC5F363FD2340B4017DC795D54A40
Die Kette;;;;;;;;bicycle;0101000020E610000060329FBD44D2234040DD408177C74A40
Ryf;;Hamburg;22587;Blankeneser Bahnhofstraße;15;;;hairdresser;0101000020E610000071C33934769F234017AA51FEA4C74A40
BeOne Hamburg GmbH;;;;Harburger Schloßstraße;30;;company;;0101000020E6100000F212F7B3B3F7234072546EA296BB4A40
Ergotherapie-Praxis Norzel & Wucherpfennig;;Hamburg;21031;Lohbrügger Landstraße;23;;therapist;;0101000020E6100000E661FC8FA7682440B3DE5E888BBF4A40
Euroshop;;;;;;;;variety_store;0101000020E6100000580EE324834E24406BECB71BE9C54A40
O2 Partnershop;Resa Gharamani;;;;;;;mobile_phone;0101000020E6100000A53D14BB6C4E2440140F8354E5C54A40
Schuh Stop;;;;;;;;shoes;0101000020E610000087DCB17D6D4E2440FF43FAEDEBC54A40
piet meinen;;;;;;;;florist;0101000020E61000003AAD80E7834E2440D924E428E5C54A40
real,- Getränkemarkt;;Oststeinbek;22113;Willinghusener Weg;1;;;beverages;0101000020E6100000D934A5AB2A4E2440607017AB17C64A40
KiK Textilien und Non-Food GmbH;;;;;;;;clothes;0101000020E6100000D266E613C34F24408690F3FE3FC64A40
Klier;;Oststeinbek;22113;Willinghusener Weg;;;;hairdresser;0101000020E610000077723C55744E24404686B07504C64A40
Teppich Hof Wolf;;Oststeinbek;22113;Meessen;3;;;carpet;0101000020E61000001344824EAD4F2440DABC602640C64A40
k kiosk Valora - Postannahmestelle;;Oststeinbek;22113;Willinghusener Weg;1;;;newsagent;0101000020E6100000DC5F877B764E24405B7F4B00FEC54A40
Hair Lounge;;Hamburg;21079;Harburger Schloßstraße;9;;;hairdresser;0101000020E6100000B3A2BC4516F7234080C05EBC7ABB4A40
Crown Pizza;;;;;;fast_food;;;0101000020E6100000303F81C17FFC23402FFAAF181AC24A40
Teppich Wasch & Reparatur Service Eppendorf;;Hamburg;20251;Lokstedter Weg;74;;;interior_decoration;0101000020E6100000F2A8424D3EF723409CAFED4850CC4A40
Fisch Eichrodt;;;;;;;;seafood;0101000020E61000000C8E379E743F2440B3FD1AFFF4CA4A40
Accessoires;;;;;;;;convenience;0101000020E6100000A337818EFB132440A720E46146C44A40
WM-Mode;;Hamburg;20539;Rothenburgsorter Marktplatz;2;;;clothes;0101000020E6100000EAEE3A1BF213244060D67A7544C44A40
LiZ Libertäres Zentrum;;;20357;Karolinenstraße;21;cafe;;;0101000020E61000004081C17F04F3234040451F3D8FC74A40
Kleinhuis' Gartenbistro;;;;;;restaurant;;;0101000020E61000008E36D8E5A5382440DB328573B2D04A40
Knips;;;;;;restaurant;;;0101000020E6100000364069A851B8234079190F0066C74A40
Zur Flottbeker Schmiede;;;;;;restaurant;;;0101000020E610000048270120DDBA2340D83A27AC43C74A40
Netto;;;;;;;;supermarket;0101000020E6100000C5950E31B9D823403FDC1F39E3CB4A40
Truc's;;;;Methfesselstraße;67;fast_food;;;0101000020E610000035E0E297B0E423401640E7244ACA4A40
;;;;;;;;grave_stone;0101000020E6100000ECEE4B474AFC2340D64FA4A080B64A40
An- & Verkauf von Antiquitäten & Waren aller Art;;;;;;;;antiques;0101000020E6100000E3B89DC772E42340A525A0D33DCA4A40
Mister Croque;;;;;;fast_food;;;0101000020E6100000BC3C4272D7E3234057A7B9CB34CA4A40
Plauderecke Kiosk;;;;;;;;kiosk;0101000020E6100000EBDD697C70E42340ACE80FCD3CCA4A40
Lebensmittel Neuenfelder Markt;;;;;;;;convenience;0101000020E6100000C1649934FC992340DBBAE53455C34A40
Papenfuss GmbH;Papenfuss GmbH;Hamburg;22549;Osdorfer Landstraße;162;;;copyshop;0101000020E610000022C66B5ED5B52340DBC8D00C3DC94A40
Sportverein Osdorfer Born;;;;;;;club;;0101000020E6100000322BCA5B64B52340D9DFC8F264CB4A40
Nexthamburg;Nexthamburg e.V.;;20355;Bäckerbreitergang;14;arts_centre;;art;0101000020E610000058FA1A930FF72340DC37521102C74A40
haarheldin;;;;;;;;hairdresser;0101000020E6100000A8EC4F3D2D0A2440982E69311DCB4A40
;;;;;;;;grave_stone;0101000020E6100000442564D641FC2340962FC3DA73B64A40
Gorilla Grill;;;;Eppendorfer Weg;58;restaurant;;;0101000020E61000003C342C465DEB23403849980E42C94A40
Volksbank Lüneburger Heide eG;;;;;;bank;;;0101000020E6100000BDD3539A8352244044C2F7FE06B34A40
dm-drogerie markt;;;;;;;;chemist;0101000020E610000044AF9A4242F323402E347CB031CA4A40
Frischemarkt Irmtraut Goes;;;;;;;;supermarket;0101000020E6100000F4346090F4592440D32B0A606FB24A40
Pizza Max;Sameer Mehr;Hamburg;20251;Lokstedter Weg;45;restaurant;;;0101000020E61000005300D6F4EAF52340AAD72D0263CC4A40
Boila.com;;;;;;;;furniture;0101000020E61000009B02999D45F323407DE9EDCF45CA4A40
KIND Hörgeräte;;;;;;;;hearing_aids;0101000020E610000072B32E2416F32340A88DEA7420CA4A40
SeaTerra;;Hamburg;21079;Lotsestieg;6;;company;;0101000020E6100000300ACC54D2F82340A52EBE0DD6BB4A40
Francoper Bäckerei;;;;;;;;bakery;0101000020E6100000BF56F8E92EB723408EDC894803C14A40
Naoussa;;;;;;restaurant;;;0101000020E6100000D1A45E0196E2234046B98F3754CA4A40
Haarschnitt;;;;;;;;hairdresser;0101000020E6100000EA60FD9FC3E02340AB6DD45460CA4A40
Frau Stoffe;;;;;;;;textiles;0101000020E6100000D8E19E9DC2E023401858117F5ECA4A40
Sport und Freizeit Kirsch;;Seevetal;21217;Lührsweg;8;;;sports;0101000020E6100000E983656CE8262440958A219452B94A40
