name;operator;network;wheelchair;geom
Wedel, Bahnhofstraße;;;yes;0101000020E61000001444DD072069234097A5E727E6C94A40
Fischbek;;;;0101000020E61000009601B1B673A323407871D17FC5BC4A40
Neu Wulmstorf;;;;0101000020E61000003633445F8B93234071BB86CF8CBC4A40
Siebenbuchen;;;;0101000020E61000009045E405229D2340698C7B9862C94A40
Darbovenstieg;;;;0101000020E61000008BF3812E2BA623404AD6E1E82AC94A40
Blankeneser Friedhof;;;;0101000020E6100000F519AB28B99A23403F88AE55CCC94A40
Lübecker Straße;;;;0101000020E6100000BF092A4FC50E2440944CF3339AC74A40
Berliner Tor;;;yes;0101000020E610000096438B6CE70B2440C8D68E3DD6C64A40
Wulfsdal;;;;0101000020E61000009C2A29C12C9E2340B4E32B26DBC84A40
Quickborn;;;;0101000020E6100000122A82493BCF2340AF30D86894DD4A40
Bönningstedt;;;;0101000020E6100000367BA01518D2234037DF2D35E7D44A40
St. Pauli-Landungsbrücken;;;;0101000020E6100000136AE10DC4F12340B01D311FB5C54A40
Schenefelder Holt;;;;0101000020E6100000DD312BCA5BA82340271AFF999CCA4A40
Buckhorn;;;;0101000020E6100000114C7F40B14F2440F69782DA14D54A40
Hoisbüttel;;;yes;0101000020E6100000BA066CBD954B244039B709F7CAD64A40
S Wilhelmsburg (Abfahrt B);;HVV;no;0101000020E610000033F092EE9D0324408F84C7C8A3BF4A40
Eppendorfer Baum;;;yes;0101000020E6100000B28D2E2581F8234066D58CB1B8CA4A40
Horner Rennbahn;;;;0101000020E6100000765776C1E02A24400D045CEBE6C64A40
Legienstraße;;;;0101000020E61000000EF62686E4302440F4B0AB240DC64A40
Burgstraße;;;;0101000020E610000000B5AC56811524400B270E4526C74A40
Rauhes Haus;;;;0101000020E61000002AC35D62D1212440FCE99A24F1C64A40
Mengestraße;;HVV;yes;0101000020E6100000F0AA6285B6FB234011E2CAD93BC04A40
Schlump;;;;0101000020E61000008926F50AB0F02340A790D03BBAC84A40
Sierichstraße;;;;0101000020E6100000329C210B87002440B1CCB62E90CB4A40
Borgweg (Stadtpark);;;yes;0101000020E6100000BBB6B75B920724405DFFAECF9CCB4A40
Rübke, Buxtehuder Straße 40;;;;0101000020E6100000B63CC560B489234071804F62C6BE4A40
Valvo;;;;0101000020E6100000B79FE7AAD4FB23401C45D61A4AD54A40
Ochsenzoll;;;;0101000020E610000022D225D2EC002440DF793DF3CDD64A40
Finkenwerder;;;;0101000020E6100000719B04CA01C2234003B7EEE6A9C44A40
Hammer Kirche;;;;0101000020E6100000E4F159434E1C24403185628621C74A40
Steinfurther Allee;;;;0101000020E6100000C44DFC07474724403FF89A2F40C54A40
Mümmelmannsberg;;;;0101000020E61000009135D9F5C14C2440ACF01DEB98C34A40
Merkenstraße;;;;0101000020E61000000622D5C10B402440A9EB3F21F1C44A40
Ochsenzoll;;;;0101000020E610000069EE7C9AEE002440CF96BDB6C8D64A40
Stellingen;;;;0101000020E6100000F7C0D88C1DD62340FFAE74E382CB4A40
Eidelstedt;S-Bahn Hamburg;Hamburger Verkehrsverbund;;0101000020E6100000AA00CE4186D02340CF8AA8893ECC4A40
Habichtstraße;;;no;0101000020E6100000CC16FF2DB71A2440FCD86ECCFCCB4A40
Hoheluftbrücke;;;no;0101000020E610000032395A7AD9F323406153E751F1C94A40
Sternschanze (Messe);;;no;0101000020E610000091717B3837F023406CC3729538C84A40
Brandenburger Straße;;HVV;;0101000020E6100000D396845506F72340AABFB91A34C34A40
Wählingsweg;;;;0101000020E6100000A6F27684D3D6234031E82917CFD04A40
Mundsburg;;;;0101000020E6100000ECB9F1930F0E2440344E4354E1C84A40
Alte Landstraße (Nord);;;;0101000020E61000009CD8E841E62724400915C1A49DD34A40
Klosterstern;;;;0101000020E6100000BF897CF20BFA2340DE29786572CA4A40
Billwerder-Moorfleet;S-Bahn Hamburg;HVV;;0101000020E610000057CAD70A3F3124400784317D0AC24A40
Lutterothstraße;;;;0101000020E6100000246D99C239E52340C632A2597ECA4A40
Bredenbekstraße;;;;0101000020E610000057EA5910CA432440B49DA51AACD84A40
Bahrenfeld, Trabrennbahn;;;;0101000020E61000008CEB2983B4C82340122E895869C94A40
Wedel, Bei der Doppeleiche;;;;0101000020E61000008BBF92509F692340E139A5CD82C94A40
U Alter Teichweg;;;yes;0101000020E6100000F74E16084C212440F79A79CD06CB4A40
Christuskirche;;;yes;0101000020E61000002F06C545A4EC2340CD1A063DE5C84A40
Moorburger Straße;;;;0101000020E61000002E5679A7A7EC2340273108AC1CBC4A40
Osterstraße;;;;0101000020E610000031C8A71144E7234075E0E69EBFC94A40
Emilienstraße;;;;0101000020E6100000FA7486F3BAE72340329413ED2AC94A40
Messehallen;;;;0101000020E6100000BE9DE9CA0CF42340348232326DC74A40
Gänsemarkt (Oper);;;limited;0101000020E6100000C6C4E6E3DAF823408455AB6521C74A40
St. Pauli;;;yes;0101000020E6100000604E1AB4A1F0234057DA988D84C64A40
Feldstraße (Heiligengeistfeld);;;yes;0101000020E610000016527E52EDEF2340056564DA48C74A40
Volksparkstraße;;;;0101000020E61000005EC136E2C9DA23405BEC9BA0F2CB4A40
Wedel, Roland;;;;0101000020E6100000D25E33AFD96423403E4BEBCAC2CA4A40
Bergedorf;S-Bahn Hamburg;;;0101000020E6100000A80AFC975A69244023EBBA01B0BE4A40
Berliner Tor;;;;0101000020E6100000364D8EF1170D24403BBA00EABCC64A40
Mesterbrooksweg;;;;0101000020E61000009645BCD0B734244003DAB16C41DA4A40
Lohmühlenstraße;;;yes;0101000020E6100000ABE3422FED0924401A02DB1C42C74A40
Wartenau;;;;0101000020E6100000BBFE13121F12244082CEFF0648C84A40
Ritterstraße;;;no;0101000020E6100000460A65E1EB172440691206AFA7C84A40
Straßburger Straße;;;no;0101000020E610000095BBCFF1D1222440B46B8CE77DCA4A40
Alter Teichweg;;;;0101000020E610000045FFBA8910212440376D6BB015CB4A40
Asklepios Westklinikum (Ost);;;;0101000020E610000024FBD63D6890234061B5E8537DCA4A40
Legienstraße;;;;0101000020E61000003D388E0EFE3024401B38561811C64A40
S Blankenese;;;yes;0101000020E6100000586831C225A123407EDAF2DB21C84A40
Mönckebergstraße;;;no;0101000020E610000033DEFBC0FA002440C37F5FC88FC64A40
Billstedt;;;;0101000020E6100000816154ADE0362440F4797BC674C54A40
Bubendey-Ufer;;;;0101000020E6100000E6176F754AC52340F56679C322C54A40
Havighorst, Am Steinbeker Hof;;;;0101000020E6100000A963DF5F4E562440F46B90EE8CC34A40
Börnsen, Dänenweg;;;;0101000020E61000008B04AE861F93244000E253A5D2BB4A40
Howe;;;;0101000020E61000009AB91B9F244C2440226A4716D5B54A40
Blankenese;S-Bahn Hamburg;HVV;;0101000020E61000002BED1EEA88A123409DC6511443C84A40
Fleestedt;;;;0101000020E6100000713AC95697FB23400C46802E75B44A40
Fleestedt, Mühlenweg;;;;0101000020E61000003A0F82E90FF823400D9A4CCBFEB44A40
Sperrwerk Neuenfelde;;;;0101000020E6100000EAA8B40FC39423407AFEB4519DC44A40
Rüstweg;;;;0101000020E6100000EAB6442E38F7234036A8476469B54A40
Wedel, Elbstraße;;;;0101000020E61000001764CBF27569234023AD8CA1F7C84A40
Wedel, Hans-Böckler Platz;;;;0101000020E6100000017C0107FE6D23403DE5E2B908C94A40
Cranz;;;;0101000020E6100000863C821B298F23408C1DE8FC6FC44A40
Dockland (Fischereihafen);;;;0101000020E61000007C5171D2EADE2340FA2587F480C54A40
St. Pauli-Landungsbrücken;;;;0101000020E61000000FA782401DF12340BC4A2D4ABFC54A40
St. Pauli-Landungsbrücken;;;;0101000020E6100000B04D74A785F02340A17AB5EDC5C54A40
Garstedt, Europaallee;;;;0101000020E610000055EBB3B920F923408B24D5D237D74A40
Steinwerder;;;;0101000020E6100000F7F8CE79D7EE2340A254B1E721C54A40
Theater im Hafen;;;;0101000020E6100000A25D2ADB2CF32340D003691030C54A40
Arningstraße;;;;0101000020E61000004B2366F679F82340D0EFA07EBCC44A40
Argentinienbrücke;;;;0101000020E610000026485B4BB7F323406AB3A0E69AC34A40
S Veddel (Abfahrt C);;;;0101000020E6100000DE808582080724408A851046A2C24A40
Stellingen;S-Bahn Hamburg;HVV;;0101000020E6100000F34E4F690ED62340364470B77FCB4A40
Atlantic/Volksfürsorge/Meridien;;;;0101000020E610000099D4754DED012440490E7D1C72C74A40
Uhlenhorster Fährhaus;;;;0101000020E610000066FE2CF1DB032440C9E2A36A60C94A40
Rabenstraße;;;;0101000020E6100000F9EF66B224012440F4B688DE98C84A40
Fährdamm;;;;0101000020E6100000F4284B636A0124402E358CCC6DC94A40
Alster-Kreufahrt;;;;0101000020E610000057C0F34185FD2340176E5402BDCA4A40
Alster-Kreuzfahrt;;;;0101000020E61000002450B3F62DFD2340EC3F21F1E1CB4A40
Twietenkoppel;;;;0101000020E610000038EF49719F3E24400CB43BA418D64A40
Tannenhof;;;;0101000020E61000001020E80D9C3024405E9C9DB1D4D74A40
Pumpwerk Allermöhe;;;;0101000020E6100000AA9B30067B3C2440D60BF43FAFBD4A40
Sarenweg;;;;0101000020E610000099405B18333B24402A96B61380D74A40
Sarenweg;;;;0101000020E61000005591651C7E3A24403FDA498E85D74A40
Madacker;;;;0101000020E61000009BFE918E17372440E13EBCF8ECD74A40
Madacker;;;;0101000020E610000049FA0F4471362440308C4F5CE9D74A40
Lemsahler Dorfstraße;;;;0101000020E6100000B6A91501A93424403A1966B2C9D74A40
Hebebrandstraße;;;;0101000020E6100000A5236F6F6D132440E88E5951DECD4A40
Max-Brauer-Allee (Mitte);;;;0101000020E61000006A5D595826E6234036278AEB73C74A40
Bergstedter Alte Landstraße;;;;0101000020E61000007453B93FCD432440179F02603CD64A40
Howe, Deich;;;;0101000020E61000007E10131E7E4C2440A1DCB6EF51B54A40
Harburg Rathaus;S-Bahn Hamburg;HVV;;0101000020E6100000B9AF5EA0FFF523402293E755F8BA4A40
Vogtredder;;;;0101000020E6100000BEE02E562F462440C97553CA6BD64A40
Dakarweg;;;;0101000020E610000090CD44C7C40C24409424BEC925CD4A40
Harburg Rathaus;S-Bahn Hamburg;HVV;;0101000020E610000074B3E496FBF5234089505BD9F4BA4A40
Harburg;S-Bahn Hamburg;HVV;;0101000020E6100000B122597677FB2340DC3AEE4A81BA4A40
Kapstadtring;;;;0101000020E61000009255B6B4BF0C24402D7299E491CD4A40
Manilabrücke;;;;0101000020E6100000A86A27EF880B24403E062B4EB5CD4A40
Manilabrücke;;;;0101000020E6100000DDF52DCE730B24405F8DA2BDB0CD4A40
New-York-Ring;;;;0101000020E6100000DD2B4E10D0082440CF22CACD26CD4A40
New-York-Ring;;;;0101000020E610000005AE861FF7082440916E3AB82ACD4A40
Sydneystraße;;;;0101000020E61000004F6441BC09092440E7D6B5076BCD4A40
Dakarweg;;;;0101000020E610000085E74AA9F00C2440C2093B7B1DCD4A40
Poppenbüttel;S-Bahn Hamburg;HVV;;0101000020E6100000DE301BAE1F30244048AC206173D34A40
Wellingsbüttel;S-Bahn Hamburg;HVV;;0101000020E61000008F4C2C955C2A2440459D5ECE11D24A40
Hoheneichen;S-Bahn Hamburg;HVV;yes;0101000020E610000065647F8FB0222440456BA05456D14A40
Kornweg (Klein Borstel);S-Bahn Hamburg;HVV;no;0101000020E6100000980FADBAB31B244008509D58F1D04A40
Ohlsdorf;S-Bahn Hamburg;HVV;;0101000020E6100000AAFCC63258102440DDAD765E74CF4A40
Schulbergredder;;;;0101000020E6100000B79FE7AAD42B24402B07697C15D44A40
Landwehr;S-Bahn Hamburg;HVV;;0101000020E61000002A42453069132440E29A96B3D2C74A40
Bergstedter Markt;;;;0101000020E6100000C4EFA65B76402440B4CEF8BEB8D54A40
Krupunder;;;yes;0101000020E61000007052E28453BC2340DB8F6F4AD4CE4A40
Saarlandstraße;;;;0101000020E61000009DDCEF501410244028EE1DDA6CCB4A40
Schulbergredder;;;;0101000020E6100000F130ED9BFB2B24401AE1ED4108D44A40
Langenhorn Nord;;;no;0101000020E610000076F05D94EA0824405A5A571696D44A40
Langenhorn Markt;;;;0101000020E6100000254B9CCBC3082440D669EE320DD34A40
Fuhlsbüttel Nord;;;;0101000020E6100000315F5E807D0824409B4AF553D2D14A40
Fuhlsbüttel;;;;0101000020E61000003C24C67C8A0D2440B2F7E28BF6D04A40
Klein Borstel;;;;0101000020E6100000F35602CEF7102440A9B7504365D04A40
Curslacker Deich 336;;;;0101000020E610000003058310356A24404E017A2B5CBB4A40
Sengelmannstraße (City Nord);;;yes;0101000020E61000005E68AED3480B244073EF2B20FECD4A40
Alsterdorf;;;;0101000020E6100000641A97BBE00524409FC662409BCD4A40
Hudtwalckerstraße;;;;0101000020E610000097163FD708FE23404B21904B1CCC4A40
Sternschanze (Messe);;;no;0101000020E6100000AD4F39268BEF2340014CBE7E2DC84A40
Holstenstraße;S-Bahn Hamburg;Hamburger Verkehrsverbund;;0101000020E61000007D6539645EE6234042599D41E8C74A40
Königstraße;S-Bahn Hamburg;HVV;no;0101000020E6100000C4CF7F0F5EE32340D23AAA9A20C64A40
Reeperbahn;;;;0101000020E61000008E4935A26AEA2340CCC639A05BC64A40
Jahnring (Mitte);;;;0101000020E6100000C41FEAE34606244076AD1809C8CC4A40
Altona;DB Netz AG;HVV;;0101000020E6100000CDEA1D6E87DE2340A73C5F58A3C64A40
Altona;DB Netz AG;HVV;;0101000020E6100000600FDC37ADDE2340D07355EAA3C64A40
Meßberg;;;no;0101000020E6100000AD437FB273002440A103818417C64A40
Rathaus;;;no;0101000020E6100000D6A5EB2EF5FC234090300C5872C64A40
Steinstraße;;;yes;0101000020E61000000308C490410324403A4D559055C64A40
Neugraben;;;;0101000020E61000005A70F55267B42340E0D517AEB3BC4A40
Neugraben;;;;0101000020E610000049A9DFE066B42340009F0E1AB0BC4A40
Neugraben;;;;0101000020E6100000472465E65DB4234078F585EBACBC4A40
Neugraben;;;;0101000020E6100000D197DEFE5CB4234055AF1177ABBC4A40
HafenCity Universität;;;;0101000020E6100000D0FF61010204244034D70EEB32C54A40
Hauptbahnhof/ZOB;;;;0101000020E61000003C646FCE2D05244052BCCADAA6C64A40
Hamburg Hauptbahnhof;;;;0101000020E6100000C3370312030324408740E4E3C9C64A40
Hamburg Hauptbahnhof;S-Bahn Hamburg;HVV;;0101000020E61000005695C7E41E042440121038B7AEC64A40
Högenstraße;;;;0101000020E6100000BD2F78E283E02340F17A7AB658CA4A40
Werkcentrum Elbinsel;;HVV;limited;0101000020E61000003386DE8728FF2340308A79B18BC24A40
Vogelhüttendeich;;HVV;yes;0101000020E6100000FA43D8953BFC2340F415496018C24A40
Gut Wulksfelde;;;;0101000020E6100000E0D0A5C9D63824403C2064B4E9DB4A40
Brandstwiete;;;;0101000020E61000007BFDA43561FE234040B50B1703C64A40
S Veddel (Ankunftsbereich);;HVV;;0101000020E6100000B969D894D006244031A5E48BACC24A40
S Veddel (Abfahrt B);;;;0101000020E6100000E511DC48D9062440BF0864C0A3C24A40
Brandstwiete;;;no;0101000020E6100000A5DC7D8E8FFE2340C892DEDC04C64A40
S Wedel;;;;0101000020E6100000CA0688388C6823406C85443580CA4A40
U Steinstraße;;;;0101000020E61000004F42E90B2103244099158A743FC64A40
Sieversstücken;;;;0101000020E6100000F5914A67169323400D23186250CA4A40
Schiefe Brücke;VHH;HVV;;0101000020E61000004E8BB0975C672440E064C0FE90BB4A40
Kurfürstendeich;VHH;HVV;;0101000020E610000094CFE11060672440E893CB35BBBB4A40
Siedlung Curslack (Nord);VHH;HVV;;0101000020E6100000CC3450CF71682440D983A4AA64BC4A40
Lehfeld;VHH;HVV;yes;0101000020E61000004E61A5828A6A244024C852358BBD4A40
Alte Holstenstraße;;;;0101000020E61000000F2263FF866A244091F06206CFBE4A40
Mohnhof;hvv;hvv;;0101000020E610000012859675FF6C244059C51B9947BE4A40
Stoltenstraße;HHA;HVV;;0101000020E6100000C1D72148EF3124409F060C923EC74A40
AIRBUS (Kehre);;;;0101000020E6100000C98855CDBDB1234013F1D6F9B7C44A40
S Wedel;;;;0101000020E6100000A85489B2B7682340A9424D3E87CA4A40
Hamburg-Harburg;;;;0101000020E6100000DA84C5F2F8FB2340580ADC1555BA4A40
Wedel;;;;0101000020E6100000FF8BB15DEB682340380E61A17BCA4A40
Stoltenstraße;HHA;HVV;;0101000020E61000000AC78734853124404AF3C7B436C74A40
Hamburg-Harburg;;;;0101000020E6100000CDADB59CF0FB234064E6A7DD54BA4A40
Wedel, Bei der Doppeleiche;;;;0101000020E6100000712D49545E692340A730A5E48BC94A40
U Stephansplatz;;;;0101000020E610000015F36217FBF92340084D011F72C74A40
Strucksbarg;;;;0101000020E6100000ABDED04A10E023405EA9C2FA9AB94A40
Wilhelmsburg;S-Bahn Hamburg;HVV;;0101000020E610000059F734CC75032440554E7B4ACEBF4A40
Stübenplatz;;HVV;yes;0101000020E61000006951442B9CF92340DAF85D2228C24A40
S Poppenbüttel;;;;0101000020E610000023BE13B35E30244063FD553662D34A40
S Poppenbüttel (Abfahrt D);;;;0101000020E61000009704A8A9652F2440C2C650A96DD34A40
Alstertal-Einkaufszentrum;;;;0101000020E6100000128F1F85462F24409C16612FB9D34A40
Iland;;;;0101000020E61000004803D3C4963D2440C3E7983D1AD54A40
Iland;;;;0101000020E61000009091A2844F3D24405B5AB2CF08D54A40
S Poppenbüttel (Abfahrt A);;;;0101000020E610000023731BC3522F24401C237E6A61D34A40
Dratelnstraße;;HVV;yes;0101000020E6100000E1979FC0E0FF234015ADDC0BCCBF4A40
Dratelnstraße;;HVV;yes;0101000020E6100000F38986D6D4FF23407E0970D5D0BF4A40
Karl-Arnold-Ring;;HVV;;0101000020E6100000E1F08288D4082440D82E6D382CBE4A40
Karl-Arnold-Ring;;HVV;;0101000020E61000001E120885520924405E3A9CAF48BE4A40
S Poppenbüttel (Ankunft);;;;0101000020E61000005B1025B5AB2F24401FFF603B73D34A40
Alstertal-Einkaufszentrum;;;yes;0101000020E6100000DAC067356E2F2440C5509841C6D34A40
Stadtbahnstraße;;;;0101000020E6100000E3C3EC65DB3524408F9E6C14A3D34A40
S Alte Wöhr;;;;0101000020E61000005EC53DF1F7122440212235ED62CC4A40
Mannesallee;;HVV;yes;0101000020E610000047DFEEF66AF92340646A0190C9C14A40
Mannesallee;;HVV;yes;0101000020E6100000534E6A1E76F92340E6B0FB8EE1C14A40
Veringstraße (Mitte);;HVV;;0101000020E6100000CEC9E60533F92340223CDA3862C14A40
Veringstraße (Mitte);;HVV;;0101000020E6100000E07316AC27F92340B6E9BE524CC14A40
Krankenhaus Groß-Sand;;HVV;yes;0101000020E61000003D1BA842F2F82340970744E3E4C04A40
Krankenhaus Groß-Sand;;HVV;yes;0101000020E6100000AFEDED96E4F82340FDE0D7A3CBC04A40
Wilhelmsburg, Rathaus;;HVV;yes;0101000020E6100000E5EBD74235FE2340A7327B8FE9BF4A40
Wilhelmsburg, Rathaus;;HVV;yes;0101000020E6100000CA68893A18FE234092C94EE4EEBF4A40
Werkcentrum Elbinsel;;HVV;limited;0101000020E6100000CC2C42B115002440709BA9108FC24A40
Rotenhäuser Straße;;HVV;;0101000020E6100000E43FEE6CD9FB2340ECFE0CCA8FC04A40
U Hagenbecks Tierpark;HVV;HVV;yes;0101000020E61000001CE9B1D249E32340A6BFF27BF6CB4A40
Glashütte, Hans-Salb-Straße;;;;0101000020E61000000973BB97FB102440232D3AFEB0D74A40
Meckelfeld, Hillenklint;;;;0101000020E610000051C5E8143F0924408658FD1186B64A40
U Hoisbüttel;;;;0101000020E6100000A85E12C2FE4A24401E71C806D2D64A40
Schlump;;;;0101000020E61000006A2629FA8DF0234036423F53AFC84A40
Wedel, Hasenkamp;;;;0101000020E61000004A833694357523400E2439AAE4CB4A40
Meßberg;;;;0101000020E6100000B70DA320780024407B63AD461BC64A40
Drennhausen, Schule;;;;0101000020E610000011A0F023C88A2440ADA2E47A80B54A40
U Osterstraße;;;;0101000020E61000008D7857E2A6E72340B94379D5B9C94A40
U Schlump;;;;0101000020E61000005D1146FD3FF023409E280989B4C84A40
Barmbek;;;;0101000020E6100000F29C2D20B41624406893686E2ACB4A40
Spitzbergenweg;;;;0101000020E610000078A686EC72542440652F25DC75D04A40
Spitzbergenweg;;;;0101000020E6100000E63E390A105524405EB7ADD282D04A40
Wulksfelde;;;;0101000020E6100000208EBFFE353A244024FA10AF46DC4A40
Rübke, Buxtehuder Straße 106;;;;0101000020E61000004F1949CCFD7F234006B0B783C7BE4A40
Kurfürstendeich;VHH;HVV;;0101000020E6100000A70C778945672440BA4670C8ABBB4A40
Museum für Völkerkunde;;;;0101000020E61000001B321EA512FA2340D2DCAFA7C2C84A40
Rübke, Rübker Bruch;;;;0101000020E610000049B599547E8323401629DE12CABE4A40
Ammersbek, Teichweg;;;;0101000020E61000002D79E173CC4E2440ADC66D8F39D74A40
Stephansplatz (Oper/CCH);;;yes;0101000020E6100000752497FF90FA2340EC7FCA4285C74A40
Lühe;;;;0101000020E6100000957E67203B442340AA7290C657C94A40
Ammersbek, Teichweg;;;;0101000020E61000008DE3D1D73D4F24403AA6385849D74A40
U S Jungfernstieg;;;;0101000020E6100000CAE59A5D52FC23400ABDA36BCBC64A40
Wedel, Pinneberger Straße;;;;0101000020E6100000B5CF19074D6923401F3416A820CB4A40
Bundesstraße;;;;0101000020E610000010DBCCD71BF32340608CED5AE7C84A40
Ammersbek, Beekkamp;;;;0101000020E61000001575E61E12522440AF88505BD9D74A40
Ammersbek, Beekkamp;;;;0101000020E6100000487D48AE515124403FFB3669BFD74A40
Hauptbahnhof/ZOB;;;;0101000020E610000092E86514CB0524407CBABA63B1C64A40
Langenberg;;;;0101000020E6100000459847A3A7E1234056D80C7041B84A40
Langenberg;;;;0101000020E61000008C05741541E223404275183845B84A40
Rathausmarkt;;;;0101000020E61000004FC5D7E8E6FC2340D501B5BD82C64A40
Sternschanze (Messe);;;;0101000020E6100000EF867EB78AEF234003A0E5D429C84A40
Alstertal-Einkaufszentrum;;;;0101000020E6100000E3EE62505C3024401D27E03202D44A40
Stadtbahnstraße;;;;0101000020E6100000740E9E094D362440F35DA516A5D34A40
Hallerstraße;;;;0101000020E6100000EA398EC470FA2340BE9646825FC94A40
Volksdorfer Grenzweg;;;;0101000020E610000021617369574824409AD5969581D64A40
Volksdorfer Grenzweg;;;;0101000020E61000000AC84DC3A64824400CE2A8818BD64A40
U Hallerstraße;;;;0101000020E61000003405210F33FA23401DE1FE6D60C94A40
U Hallerstraße;;;;0101000020E6100000DAB91FA633FA234091EB4BDB64C94A40
Bergstedter Markt;;;;0101000020E6100000B7B01303C9402440A9DF85ADD9D54A40
Bahnhof Dammtor;;;;0101000020E6100000D7C0560916FB2340B16F2711E1C74A40
Brillkamp;;;;0101000020E610000063ADEB6179192440CB5BBFAAC4D24A40
Hammerbrook;S-Bahn Hamburg;HVV;;0101000020E61000006E1C0CD0110C2440BED3AE53F6C54A40
Valvo;;;;0101000020E6100000EE51C94ADDFB23408BC9761959D54A40
Bergstedter Alte Landstraße;;;;0101000020E6100000B0952B1785442440DED2C5014FD64A40
Berliner Tor;S-Bahn Hamburg;HVV;;0101000020E61000008993A064170D2440DE3939E8B7C64A40
Max-Brauer-Allee (Mitte);;;;0101000020E61000006A8423EDEBE523406257491A92C74A40
Berliner Tor;S-Bahn Hamburg;HVV;;0101000020E61000007A3DF3CD910C24408AB4E8F8C3C64A40
Berliner Tor;;;;0101000020E61000008B57B494870C24404202EBDDC4C64A40
Alstertal-Einkaufszentrum;;;yes;0101000020E6100000F0EE12E6872F244066C7A1D9D0D34A40
Altona;DB Netz AG;HVV;;0101000020E61000009F1F46088FDE2340955BA49AA3C64A40
Berliner Tor;;;;0101000020E6100000FAAE528BD20B24405590FA46CFC64A40
Farmsen;;;;0101000020E6100000229A2FE5323C2440AE815259B9CD4A40
Altona;S-Bahn Hamburg;HVV;;0101000020E6100000770D9F1969DE2340AD133C2AA3C64A40
S Poppenbüttel (Abfahrt C);;;;0101000020E6100000F153B021932F2440E51DF17563D34A40
S Poppenbüttel (Abfahrt B);;;;0101000020E61000008CEFD5D86F2F2440E66BE05861D34A40
Buchenkamp;;;no;0101000020E610000093F9916CBF5E2440EB68667792D34A40
Hauptbahnhof Süd;;;;0101000020E6100000ABDCFA9FB2042440E68F0EB4A7C64A40
Jungfernstieg;;;;0101000020E61000000C09185DDEFC2340C5025FD1ADC64A40
Kellingusenstraße;;;;0101000020E61000000E08BEB387FB2340E1AEA8D260CB4A40
Barmbek;;;;0101000020E610000053729879BC1624401E030D912ECB4A40
Barmbek;;;;0101000020E6100000C394922FB2162440627A0CA029CB4A40
Kellingusenstraße;;;;0101000020E610000061F6FC7ACFFA2340088085274FCB4A40
U Rödingsmarkt;;;;0101000020E6100000DB06A4B382F92340060C37853AC64A40
U Meiendorfer Weg;;;;0101000020E6100000A2ECD22B0A502440D4F4D901D7D14A40
Veilchenweg;;;;0101000020E61000006BED22F197EF2340BCE3B96356CB4A40
Oortkaten;;;;0101000020E610000068EFE76F9D2E2440E6E4EA6C6DB94A40
Tangstedt, Puckaff;;;;0101000020E6100000A35C1ABFF026244085F5DAC765DB4A40
Tangstedt, Puckaff;;;;0101000020E6100000D1F533AB2D272440F03504C765DB4A40
Eppendorfer Baum;;;;0101000020E6100000F5D25E8E68F82340F575CF70B9CA4A40
Elbgaustraße;S-Bahn Hamburg;Hamburger Verkehrsverbund;;0101000020E6100000607825C973C92340CF0E5DF525CD4A40
Langenfelde;S-Bahn Hamburg;Hamburger Verkehrsverbund;;0101000020E610000008A1720289DC23406AC2F69331CA4A40
Wragekamp;;;;0101000020E6100000082A99524D372440A2B60DA320DB4A40
Preetzer Straße;;;;0101000020E610000079190F0066082440270BA9EC05D14A40
Wischhöfen;;;yes;0101000020E6100000E01DCF1DB3062440812B346B84D24A40
Timmerloh;;;;0101000020E61000004FED0C535B0A2440E57E87A240D44A40
Glashütte, Böttgerstraße;;;;0101000020E610000089A87812C7102440078F801B73D74A40
Tangstedt, Puckaff;;;;0101000020E6100000C6D67D117E27244027C5C72764DB4A40
Flughafenstraße;;;;0101000020E6100000731992EE4206244072080BDDDBD14A40
Bahrenfeld;S-Bahn Hamburg;HVV;;0101000020E6100000A872DA5372D223403A8375D2B1C74A40
Drage, Krummer Weg;;;;0101000020E610000076D88EF348852440CF2A7D3210B44A40
Saling;;;;0101000020E610000079F2446BA018244096E5907989C74A40
U Borgweg;;;;0101000020E6100000F7B75F99120824406D448BC7A0CB4A40
Singapurstraße;;;;0101000020E6100000DAF3EB3D4BFE2340FE19941FA7C54A40
U Steinstraße;;;;0101000020E610000010E9B7AF030324401986D91544C64A40
Wördemanns Weg;;;;0101000020E6100000A5C16D6DE1D5234054DA2CA8B9CC4A40
U Hagenbecks Tierpark;HVV;HVV;yes;0101000020E6100000855A780371E32340BF9767CAF3CB4A40
S Friedrichsberg;;;;0101000020E610000056905500421E24409AA0E128D4C94A40
Saling;;;;0101000020E6100000417A2F63AF1824408296091A8EC74A40
Asklepios Westklinikum (Mitte);;;;0101000020E6100000378BBC51D08E2340A0C321C08ECA4A40
Hafenbahnhof Alte Süderelbe;;;;0101000020E6100000C8CE801F7ACF2340E07A5E3B62C04A40
AIRBUS (Kehre);;;;0101000020E61000003CE0151CB9B12340F24982CBBEC44A40
Sasel, Markt;;;;0101000020E6100000743D1B03FC38244029BC5F60B1D34A40
Ohlsdorf;;;;0101000020E6100000038C78FC2810244083AA2C6574CF4A40
Volksparkstraße;;;;0101000020E61000007448C55AD7DB2340A43039FFC0CB4A40
Baumacker;;;;0101000020E6100000981EA8AED7CB234084F2E3D473CF4A40
Hasselbrook;;;;0101000020E6100000893EC4AB511C2440D3F9F02C41C84A40
